Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted,Tweet ID ^ Tweet Retweet count ^ Tweet Fav count ^ Tweet Text ^ Tweet Date ^ Tweet Time ^ Tweet Sensitivity ^ Tweet Verified User ^ Tweet Followers count ^ Favorited ^ Retweeted
1070170709085700000,2,FALSE,rt @simplivllc: introduction of c++ sockets simpliv padhopadhaolifebanao learncoding learntocode php html xc,12/5/2018,4:19:14,FALSE,FALSE,522,FALSE,FALSE,1069285334905749504^0^False^'geeking out on a rainy autumn day cisco wireshark ccna ccie icnd icnd networking geek ciscolab network'^2018-12-02^17:41:04^False^False^70^False^False
1070170975365480000,0,FALSE, things to know about the catalyst  expansion cisco wireless via @sagupta,12/5/2018,4:20:17,FALSE,FALSE,60,FALSE,FALSE,
1070173758067850000,0,FALSE,how is cisco continuing to transform the network? ciscops wireless catk sdwan,12/5/2018,4:31:21,FALSE,FALSE,60,FALSE,FALSE,1069289010940522497^1^False^'rt @securityaffairs: cisco addressed sqlinj flaw in cisco prime license manager securityaffairs'^2018-12-02^17:55:41^False^False^3041^False^False
1070180792654000000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,4:59:18,None,FALSE,159,FALSE,FALSE,
1070184341722910000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,5:13:24,None,FALSE,233,FALSE,FALSE,1069291475253555200^0^False^'register from  till  december for cisco mcsa  mcse course and get your online exams free offer for groups of '^2018-12-02^18:05:28^None^False^138^False^False
1070185809687570000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,5:19:14,None,FALSE,167,FALSE,FALSE,
1070189322777880000,8,FALSE,rt @reachratan: cisco addressed sqlinjection flaw in cisco prime license manager    cybersecurity databreach ,12/5/2018,5:33:12,FALSE,FALSE,40048,FALSE,FALSE,1069292188050305024^8^False^'rt @exploitasion: here are those symbols we have all been drooling over that @graywolfpackets  have been using in all of his topologies  h'^2018-12-02^18:08:18^None^False^1230^False^False
1070190402706140000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,5:37:29,None,FALSE,229,FALSE,FALSE,
1070190562362470000,0,FALSE,more waps  cisco wap',12/5/2018,5:38:07,FALSE,FALSE,88,FALSE,FALSE,1069294888083169280^0^False^'cisco addressed sql injection flaw in cisco prime license manager cybersecurity infosec'^2018-12-02^18:19:02^False^False^823^False^False
1070191820280330000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,5:43:07,None,FALSE,112,FALSE,FALSE,
1070193490737420000,1,FALSE,this guys experience is my age! great experience meeting a brilliant panel of cisco dses dseroadshow @wearecisco',12/5/2018,5:49:46,FALSE,FALSE,0,FALSE,FALSE,1069298570426109952^0^False^'my whole team at cisco is going to be at nips in montreal pm if you want to meet!'^2018-12-02^18:33:40^None^False^232^False^False
1070193660908720000,1,FALSE,rt @sriramanvijay: this guys experience is my age! great experience meeting a brilliant panel of cisco dses dseroadshow @wearecisco http',12/5/2018,5:50:26,None,FALSE,7,FALSE,FALSE,
1070196067025640000,0,FALSE,giving back is one of ciscos core values wearecisco',12/5/2018,6:00:00,FALSE,FALSE,486,FALSE,FALSE,1069298901549752321^59^False^'rt @wearecisco: wearecisco and we're [black rightwards arrow][?] top two [leftwards black arrow][?] on @fortunemagazine 's  best workplaces for parents list   to all the cisconian fami'^2018-12-02^18:34:59^None^False^1533^False^False
1070196822180680000,1,FALSE,how tech enterprises are working to secure the iot infrastructure nowebagency cisco iot,12/5/2018,6:03:00,FALSE,FALSE,8318,FALSE,FALSE,
1070196871602320000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,6:03:12,None,FALSE,115,FALSE,FALSE,1069298928099692546^59^False^'rt @wearecisco: wearecisco and we're [black rightwards arrow][?] top two [leftwards black arrow][?] on @fortunemagazine 's  best workplaces for parents list   to all the cisconian fami'^2018-12-02^18:35:05^None^False^487^False^False
1070199210757120000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,6:12:29,None,FALSE,131,FALSE,FALSE,
1070199327556030000,3,FALSE,rt @harishbijoor: itweet:bengaluru tops the employability list in india!the thanksgiving list needs to deepen!to tcs  cognizant  acc,12/5/2018,6:12:57,None,FALSE,87883,FALSE,FALSE,1069301610004676608^0^False^'cisco is now on the rolling loud  playlist on spotify [fire]  xwolf fzrmusic cisco hardwork playlist stream'^2018-12-02^18:45:45^False^False^19^False^False
1070201915617750000,1,FALSE,rt @beingmbh: what is process of dora in dhcp? dhcp cisco networking studyhard technology dora,12/5/2018,6:23:14,FALSE,FALSE,583,FALSE,FALSE,
1070202678892870000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,6:26:16,None,FALSE,5445,FALSE,FALSE,1069304756630376449^1^False^'have to say love the new cisco bek  preloaded sw saves a lot of time  which way to short on in december'^2018-12-02^18:58:15^False^False^896^False^False
1070202995067890000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,6:27:32,None,FALSE,5,FALSE,FALSE,
1070206188049040000,0,FALSE,new catalyst  wireless controller series can be deployed anywhere  with various deployment modes  tailored to f,12/5/2018,6:40:13,FALSE,FALSE,34,FALSE,FALSE,1069310949679611908^0^False^'don't miss: sdxcentral weekly wrap: amazon embraces hardware  dumps oracle'^2018-12-02^19:22:51^False^False^52755^False^False
1070207530993880000,2,FALSE,sign up now and earn the  most important cisco certifications there are for one low price! join over  stude,12/5/2018,6:45:33,FALSE,FALSE,15155,FALSE,FALSE,
1070208778228900000,0,FALSE,security is a huge opportunity win by selling security business value with best of breed products leading threa,12/5/2018,6:50:30,FALSE,FALSE,174,FALSE,FALSE,1069312808632836096^0^False^'we all must work together to partner  creating local  regional  or national strategies and take advantage of the o'^2018-12-02^19:30:15^False^False^1996^False^False
1070208928728960000,0,FALSE,comptia a+ is the preferred qualifying credential for technicalsupport and it operational roles   know more[?],12/5/2018,6:51:06,FALSE,FALSE,512,FALSE,FALSE,
1070209506238430000,2,FALSE,rt @bylilyv: sign up now and earn the  most important cisco certifications there are for one low price! join over  students in the,12/5/2018,6:53:24,None,FALSE,10354,FALSE,FALSE,1069314095122448386^1^False^'im an it consultant but still and very often i meet raised eyebrows with saying that such a man job is it?? really'^2018-12-02^19:35:21^None^False^59^False^False
1070210798931310000,1,FALSE,wallboardfx for uccx awarded cisco compatibility certification join the launch event - ver   dec    @ am,12/5/2018,6:58:32,FALSE,FALSE,55,FALSE,FALSE,
1070211001792880000,9,FALSE,offer your customers best-in-class solutions and fantastic savings with ciscos single vendor solutions! learn mor',12/5/2018,6:59:21,FALSE,FALSE,1716,FALSE,FALSE,1069314460442157061^1^False^'rt @joasia: im an it consultant but still and very often i meet raised eyebrows with saying that such a man job is it?? really ?? not xxi'^2018-12-02^19:36:48^None^False^659^False^False
1070211183154610000,2,FALSE,rt @bylilyv: sign up now and earn the  most important cisco certifications there are for one low price! join over  students in the,12/5/2018,7:00:04,None,FALSE,316,FALSE,FALSE,
1070211462478540000,0,FALSE,cisco recognized as a leader in the gartner magicquadrant for hyperconverged infrastructure,12/5/2018,7:01:10,FALSE,FALSE,276,FALSE,FALSE,1069315004581724165^0^False^'cisco addressed sqlinj flaw in cisco prime license manager securityaffairs     '^2018-12-02^19:38:58^False^False^26144^False^False
1070213221775270000,0,FALSE,networking academy cisco[antenna with bars][electric light bulb][open book][man][zero width joiner][graduation cap][woman][zero width joiner][graduation cap],12/5/2018,7:08:10,FALSE,FALSE,120,FALSE,FALSE,
1070216221306610000,0,FALSE,will uk police learn how to gather cyber forensics on the @cisco courses? cisco legal,12/5/2018,7:20:05,FALSE,FALSE,1785,FALSE,FALSE,1069317482991755264^0^False^'rt @ciscodistemear: wouldn't it be sweet if your sdwan could secure and control all the pieces of your network? kick back and relax with'^2018-12-02^19:48:49^None^False^425^False^False
1070216419038490000,8,FALSE,rt @reachratan: cisco addressed sqlinjection flaw in cisco prime license manager    cybersecurity databreach ,12/5/2018,7:20:52,FALSE,FALSE,5307,FALSE,FALSE,
1070216714430960000,0,FALSE,security is a huge opportunity win by selling security business value with best of breed products leading threa,12/5/2018,7:22:03,FALSE,FALSE,142,FALSE,FALSE,1069318211336843265^0^False^'started learning ansible a couple of days ago and it felt good when those first pings were successful! cisco'^2018-12-02^19:51:43^False^False^91^False^False
1070218387169560000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,7:28:41,None,FALSE,576,FALSE,FALSE,
1070218741500250000,0,FALSE,wouldnt it be sweet if your sdwan could secure and control all the pieces of your network? kick back and relax w',12/5/2018,7:30:06,FALSE,TRUE,7179,FALSE,FALSE,1069320801210445824^0^False^'in august of   united states president bill clinton  in an effort to promote the secure transfer of patient inf'^2018-12-02^20:02:00^False^False^2287^False^False
1070218742326540000,0,FALSE,wouldnt it be sweet if your sdwan could secure and control all the pieces of your network? kick back and relax w',12/5/2018,7:30:06,FALSE,TRUE,15641,FALSE,FALSE,
1070220919937720000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,7:38:45,None,FALSE,50,FALSE,FALSE,1069323731435249666^3^False^'hiring solutions engineer cyber security techsales salesengineer cyber security infosec networking cisco'^2018-12-02^20:13:39^False^False^2307^False^False
1070226267683910000,0,FALSE,analytics diagnostics information in the control hub helps you identify issues and drill into what needs to be do,12/5/2018,8:00:00,FALSE,FALSE,770,FALSE,FALSE,
1070228165434400000,1,FALSE,westside seo develops | implements | supports technology solutions based on unique user requirements redhat,12/5/2018,8:07:33,FALSE,FALSE,13817,FALSE,FALSE,1069324487395606528^3^False^'rt @topdogrecruit: hiring solutions engineer cyber security techsales salesengineer cyber security infosec networking cisco junipe'^2018-12-02^20:16:39^None^False^780^False^False
1070228620864570000,1,FALSE,rt @westsideseo: westside seo develops | implements | supports technology solutions based on unique user requirements redhat javascript ,12/5/2018,8:09:21,None,FALSE,5523,FALSE,FALSE,
1070231160121360000,7,FALSE,rt @nutanixryan: big win customer absolutely loves the simplicity/design nutanix brings to the table makes their lives so much easier fro,12/5/2018,8:19:27,None,FALSE,506,FALSE,FALSE,1069326245924560896^3^False^'rt @topdogrecruit: hiring solutions engineer cyber security techsales salesengineer cyber security infosec networking cisco junipe'^2018-12-02^20:23:38^None^False^22254^False^False
1070234089540720000,9,FALSE,rt @logicomdisti: offer your customers best-in-class solutions and fantastic savings with ciscos single vendor solutions! learn more abou',12/5/2018,8:31:05,None,FALSE,19849,FALSE,FALSE,
1070234538561940000,0,FALSE,get free access to cisco ccna security video lesson  to review issues imposed by cyber threats,12/5/2018,8:32:52,FALSE,FALSE,0,FALSE,FALSE,1069327072009555971^3^False^'rt @topdogrecruit: hiring solutions engineer cyber security techsales salesengineer cyber security infosec networking cisco junipe'^2018-12-02^20:26:55^None^False^514^False^False
1070234683730880000,3,FALSE,rt @cdwgwagov: working with washington state agencies  city county offices focusing on technology solutions developed for government  na,12/5/2018,8:33:27,None,FALSE,7984,FALSE,FALSE,
1070236310365850000,2,FALSE,rt @cdwgwagov: makes for great tuesdaymotivation @jessenixon   @cisco cisco cdwg security,12/5/2018,8:39:55,FALSE,FALSE,6749,FALSE,FALSE,1069330952369971200^0^False^'cisco unified communications for medical professionals with patient call transfer  with the bridge cloud suite'^2018-12-02^20:42:20^False^False^732^False^False
1070236625559580000,0,FALSE,free cisco ccna security video: pharming  password reconnaissance attacks  check it out!,12/5/2018,8:41:10,FALSE,FALSE,0,FALSE,FALSE,
1070236647902590000,2,FALSE,we have core expertise  in avaya  cisco  panasonic  yeastar  nec  dlink grandstream   contact : info@sckcoke,12/5/2018,8:41:15,FALSE,FALSE,7,FALSE,FALSE,1069331148701147136^4^False^'rt @silviakspiva: i'm on my way to cancun for ciscolivela   i'm bringing devnet and devnetcreate stickers!  '^2018-12-02^20:43:07^False^False^139^False^False
1070237504480010000,0,FALSE,want to see how sdwan actually works? check out the demo displaying how cisco vmanage provides full control over,12/5/2018,8:44:39,TRUE,FALSE,246,FALSE,FALSE,
1070240115707030000,0,FALSE,police chiefs have teamed up with it vendor giant cisco to offer cybersecurity training to tens of thousands of off,12/5/2018,8:55:02,FALSE,FALSE,5722,FALSE,FALSE,1069331164635238401^0^False^'rt ndbridge cisco unified communications for medical professionals with patient call transfer  with the bridge clo'^2018-12-02^20:43:11^False^False^10^False^False
1070240940642710000,0,FALSE,police chiefs have teamed up with it vendor giant cisco to offer cybersecurity training to tens of thousands of off,12/5/2018,8:58:19,FALSE,FALSE,246,FALSE,FALSE,
1070241446744250000,1,FALSE,getting ready for one on one partner marketing training today in cape town small intimate session hands on worksh,12/5/2018,9:00:19,FALSE,FALSE,297,FALSE,FALSE,1069332127551053824^0^False^'congratulations shawn tylka @tylka and the other cisco bridge award winners! proud to call you all colleagues'^2018-12-02^20:47:01^False^False^1473^False^False
1070242302763910000,0,FALSE,@elizabeth_chen @webex i could agree more only if pets were allowed in cisco bangalore :(,12/5/2018,9:03:43,None,FALSE,266,FALSE,FALSE,
1070242438369820000,8,FALSE,rt @reachratan: cisco addressed sqlinjection flaw in cisco prime license manager    cybersecurity databreach ,12/5/2018,9:04:16,FALSE,FALSE,40,FALSE,FALSE,1069335397514264577^0^False^'with more than  distilleries and plants around the world  beam suntory is working with cisco to keep data brea'^2018-12-02^21:00:00^False^False^136^False^False
1070242616284010000,2,FALSE,cisco set to train  million africans over the next  years pctechmagazine education,12/5/2018,9:04:58,FALSE,TRUE,8624,FALSE,FALSE,
1070244622469870000,0,FALSE,when i logout today  i will be completing years @cisco_in !! its been a tremendous journey with so many persona',12/5/2018,9:12:56,None,FALSE,50,FALSE,FALSE,1069337665017966592^2^False^'rt @shitta_inc: repost @westtexasent with make_repost [katakana middle dot][katakana middle dot][katakana middle dot]  days away pajamax address:  mesquite st abilene tx westtexasent cisco'^2018-12-02^21:09:01^None^False^1061^False^False
1070247044617400000,9,FALSE,nearly  plus volunteers from  cities across cisco india today spent time giving back some touching and learn,12/5/2018,9:22:34,FALSE,FALSE,227,FALSE,FALSE,
1070247555550920000,2,FALSE,rt @concepttechnol: we have core expertise  in avaya  cisco  panasonic  yeastar  nec  dlink grandstream   contact : info@sckcoke,12/5/2018,9:24:36,None,FALSE,31,FALSE,FALSE,1069337926331453447^0^False^'according to a recent cisco report  sdwan traffic was % of business ip wan traffic in   and will be % of b'^2018-12-02^21:10:03^False^False^2673^False^False
1070249528874460000,1,FALSE,driverless cars on uk roads in five years  reckons two thirds of business leaders  cisco iot autonomouscars,12/5/2018,9:32:26,FALSE,FALSE,331,FALSE,FALSE,
1070250879998020000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,9:37:48,None,FALSE,123,FALSE,FALSE,1069338000914636800^2^False^'rt @shitta_inc: repost @westtexasent with make_repost [katakana middle dot][katakana middle dot][katakana middle dot]  days away pajamax address:  mesquite st abilene tx westtexasent cisco'^2018-12-02^21:10:21^None^False^309^False^False
1070253806762550000,0,FALSE,and just like that  my second networking class is complete it wasnt pretty but i managed to pull a % from th',12/5/2018,9:49:26,FALSE,FALSE,387,FALSE,FALSE,
1070253932004430000,9,FALSE,rt @logicomdisti: offer your customers best-in-class solutions and fantastic savings with ciscos single vendor solutions! learn more abou',12/5/2018,9:49:56,None,FALSE,8749,FALSE,FALSE,1069340636405530624^1^False^'rt @rockstarwifi: have to say love the new cisco bek  preloaded sw saves a lot of time  which way to short on in december'^2018-12-02^21:20:49^None^False^3193^False^False
1070254955636770000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,9:54:00,None,FALSE,566,FALSE,FALSE,
1070256207695200000,9,FALSE,rt @gardesam: nearly  plus volunteers from  cities across cisco india today spent time giving back some touching and learning momen,12/5/2018,9:58:58,None,TRUE,24587,FALSE,FALSE,1069341273822294021^28^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-02^21:23:21^None^False^916^False^False
1070258192070790000,1,FALSE,rt @prakshalacademy: the ccnp routing switching course gets you prepared for a cisco ccnp certification @prakshalacademy is one of the,12/5/2018,10:06:52,None,FALSE,31,FALSE,FALSE,
1070258636826530000,1,FALSE,rt @richardhayescx: driverless cars on uk roads in five years  reckons two thirds of business leaders  cisco iot autonomouscars driverl,12/5/2018,10:08:38,None,FALSE,2191,FALSE,FALSE,1069341354260480000^28^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-02^21:23:40^None^False^22254^False^False
1070258649480730000,2,FALSE,rt @pctechmagazine: cisco set to train  million africans over the next  years pctechmagazine education,12/5/2018,10:08:41,FALSE,FALSE,1974,FALSE,FALSE,
1070258756959780000,1,FALSE,gepcom technolgies it labtop screen printer scanner qmatic ups yealink huawei vc cards apple dell,12/5/2018,10:09:06,FALSE,FALSE,68,FALSE,FALSE,1069343129407549440^0^False^'sign up now and earn the  most important cisco certifications there are for one low price! join over  stude'^2018-12-02^21:30:44^False^False^15070^False^False
1070258834701200000,1,FALSE,rt @clairee: cisco and cloud: thriving in a multicloud world where application is king!!   appdynamics   security  ingrammicrouk,12/5/2018,10:09:25,None,FALSE,482,FALSE,FALSE,
1070258916129420000,0,FALSE,it buyers want to deploy and administer headsets from one tool  upgrade software and perform diagnostics quickly ,12/5/2018,10:09:44,FALSE,FALSE,518,FALSE,FALSE,1069345051074064385^28^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-02^21:38:22^None^False^916^False^False
1070258976057680000,1,FALSE,rt @gepcomtech: gepcom technolgies it labtop screen printer scanner qmatic ups yealink huawei vc cards apple dell hp  s,12/5/2018,10:09:58,None,FALSE,85,FALSE,FALSE,
1070259082035120000,3,FALSE,we are honoured to receive the award of @ciscomiddleeast s partner of the year  middle east and africa during cisc',12/5/2018,10:10:24,FALSE,FALSE,1092,FALSE,FALSE,1069346814422331395^28^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-02^21:45:22^None^False^1067^False^False
1070259831326440000,0,FALSE,cisco spa phones  once a favorite for voip installations  now end-of-life cisco replacing it with xx  xx serie,12/5/2018,10:13:22,FALSE,FALSE,243,FALSE,FALSE,
1070259856320400000,3,FALSE,are you ready to win @cisco globalproblemsolverchallenge ? if you have a good idea and want to change the worl,12/5/2018,10:13:28,FALSE,FALSE,1482,FALSE,FALSE,1069346920655724544^28^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-02^21:45:48^None^False^1402^False^False
1070261065605240000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,10:18:17,None,FALSE,728,FALSE,FALSE,
1070261087470270000,9,FALSE,rt @logicomdisti: offer your customers best-in-class solutions and fantastic savings with ciscos single vendor solutions! learn more abou',12/5/2018,10:18:22,None,FALSE,41135,FALSE,FALSE,1069383512048979968^5^False^'rt @silviakspiva: thank you for a lovely welcome  mexico! [regional indicator symbol letter m][regional indicator symbol letter x]  we are ready to be inspired by our familia @cisco_la!   @parferkt @karmwalke'^2018-12-03^00:11:12^None^False^440^False^False
1070261290302490000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,10:19:10,None,FALSE,37,FALSE,FALSE,
1070261365619740000,0,FALSE,this always cracks me up:  days to get two no power cords cisco ccw estimatedleadtime,12/5/2018,10:19:28,FALSE,FALSE,492,FALSE,FALSE,1069387441872629760^0^False^'dinner with my cisco fam tonight! wearecisco cisco @ blue dogwood public market'^2018-12-03^00:26:49^False^False^356^False^False
1070261501716560000,3,FALSE,rt @doyoumeasureup: are you ready to win @cisco globalproblemsolverchallenge ? if you have a good idea and want to change the world wi,12/5/2018,10:20:01,None,FALSE,905,FALSE,FALSE,
1070261671313240000,3,FALSE,rt @gbmcomms: we are honoured to receive the award of @ciscomiddleeast s partner of the year  middle east and africa during cisco's partne',12/5/2018,10:20:41,None,FALSE,43,FALSE,FALSE,1069388109845065730^40^False^'rt @jdrosen: just noticed the character venelope from the new wreck it ralph film is pointing to a cisco logo in the film poster! https:/'^2018-12-03^00:29:28^None^False^134^False^False
1070262275250910000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,10:23:05,None,FALSE,192,FALSE,FALSE,
1070263465615500000,3,FALSE,rt @gbmcomms: we are honoured to receive the award of @ciscomiddleeast s partner of the year  middle east and africa during cisco's partne',12/5/2018,10:27:49,None,FALSE,123,FALSE,FALSE,1069397930992386053^27^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-03^01:08:29^None^False^919^False^False
1070264041485020000,1,FALSE,rt @smugnier: how tech enterprises are working to secure the iot infrastructure nowebagency cisco iot interneto,12/5/2018,10:30:06,FALSE,FALSE,8318,FALSE,FALSE,
1070266254550810000,5,FALSE,using iot to create a solution for better healthcare  being part of the hackathon organised by cisco has been,12/5/2018,10:38:54,FALSE,FALSE,2074,FALSE,FALSE,1069398059304521728^27^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-03^01:09:00^None^False^715^False^False
1070266307176740000,9,FALSE,rt @logicomdisti: offer your customers best-in-class solutions and fantastic savings with ciscos single vendor solutions! learn more abou',12/5/2018,10:39:06,None,FALSE,20590,FALSE,FALSE,
1070267459549170000,34,FALSE,rt @ciscoapac: live now! @mikstevens @mcomeadow from cisco providing an overview of the key market drivers technology for sdwan http,12/5/2018,10:43:41,None,FALSE,104,FALSE,FALSE,1069398152963391490^27^False^'rt @ahmedjr_:  best it training certification courses  ai analytics iot bi amazon aws tech ccna microsoft azure network'^2018-12-03^01:09:22^None^False^3611^False^False
1070269865959790000,0,FALSE,in the digitalage ceos  boards of directors and trustees are now realising how fatal cybersecurity failures can,12/5/2018,10:53:15,FALSE,FALSE,1834,FALSE,FALSE,
1070270158793550000,0,FALSE,we are recruiting for multiple networking pre-sales roles to work for a number of our cisco gold and premier partn,12/5/2018,10:54:25,FALSE,FALSE,1278,FALSE,FALSE,1069406540342251520^4^False^'rt @exploitasion: setting up my gns server again labeveryday networkingfortheculture cisco cybersecurity'^2018-12-03^01:42:42^False^False^2367^False^False
1070281066324220000,0,FALSE,setting up our site  office cisco ciscoswitch network lan localareanetwork,12/5/2018,11:37:45,FALSE,FALSE,826,FALSE,FALSE,
1070281556718220000,2,FALSE,maintel launches sd-wan to enhance its icon connect enterprise networking service read the press release here:,12/5/2018,11:39:42,FALSE,FALSE,1857,FALSE,FALSE,1069418537465380864^0^False^'ctia&amp;;s meredith attwell baker vs cisco&amp;;s chuck robbins vote for @chuckrobbins cisco lovewhereyouwork'^2018-12-03^02:30:22^False^False^268^False^False
1070282148689650000,0,FALSE,meet bridge operator console  part of the bridge cloud suite for cisco unified communications  literally work any,12/5/2018,11:42:03,FALSE,FALSE,733,FALSE,FALSE,
1070283050775420000,9,FALSE,rt @gardesam: nearly  plus volunteers from  cities across cisco india today spent time giving back some touching and learning momen,12/5/2018,11:45:38,None,FALSE,183,FALSE,FALSE,1069418651072118785^8^False^'rt @hfpreston: just a few hours left @devnetcreate call for papers open through the weekend tell your story  lesson learned  or share a g'^2018-12-03^02:30:49^False^False^1238^False^False
1070283233340940000,0,FALSE,rt ndbridge meet bridge operator console  part of the bridge cloud suite for cisco unified communications  liter,12/5/2018,11:46:22,FALSE,FALSE,10,FALSE,FALSE,
1070283714016490000,3,FALSE,rt @cdwgwagov: working with washington state agencies  city county offices focusing on technology solutions developed for government  na,12/5/2018,11:48:16,None,FALSE,2746,FALSE,FALSE,1069419405908561926^0^False^'the world is changing the way work is done is changing:  modern societies' work cultures a'^2018-12-03^02:33:49^False^False^45^False^False
1070284193945530000,0,FALSE,is @cisco plan to train   uk police officers doomed to failure? law cisco police,12/5/2018,11:50:11,FALSE,FALSE,578,FALSE,FALSE,
1070284402029140000,9,FALSE,rt @gardesam: nearly  plus volunteers from  cities across cisco india today spent time giving back some touching and learning momen,12/5/2018,11:51:01,None,FALSE,155,FALSE,FALSE,1069423492838432768^0^False^'clear interface gi/ on a cisco router running multiple bgp sessions on a critical mpls infrastructure doesn't'^2018-12-03^02:50:04^None^False^2917^False^False
1070285411191270000,0,FALSE,cisco commits to training  million africans via @itnewsafrica,12/5/2018,11:55:01,FALSE,FALSE,3285,FALSE,FALSE,
1070286845760680000,0,FALSE,students please remember if you are using appsanywhere off-campus you will need to use the cisco anyconnect vpn for,12/5/2018,12:00:43,FALSE,FALSE,1584,FALSE,FALSE,1069426125770825730^0^False^'follow the orb on a journey through ingram micro and   cisco's comprehensive security suite! learn from our holisti'^2018-12-03^03:00:32^False^False^184^False^False
1070289438335490000,0,FALSE,the bridge cloud suite gives operators a blind view of any users agenda  for split second call tranfers with ease,12/5/2018,12:11:01,FALSE,FALSE,733,FALSE,FALSE,
1070289447600700000,0,FALSE,rt ndbridge the bridge cloud suite gives operators a blind view of any users agenda  for split second call tranfer,12/5/2018,12:11:03,FALSE,FALSE,10,FALSE,FALSE,1069429805551157248^4^False^'new video uploaded to my @youtube channel configuring a standard ip access lists to block a telnet session with'^2018-12-03^03:15:09^False^False^364^False^False
1070290608739270000,2,FALSE,windows  or cisco advanced malware protection: pick one via @theregister @shaundnichols,12/5/2018,12:15:40,FALSE,FALSE,3907,FALSE,FALSE,
1070290743904950000,5,FALSE,rt @ayt_org: using iot to create a solution for better healthcare  being part of the hackathon organised by cisco has been a good expe,12/5/2018,12:16:13,None,FALSE,855,FALSE,FALSE,1069430089656475648^4^False^'rt @ccnadailytips: new video uploaded to my @youtube channel configuring a standard ip access lists to block a telnet session with @packett'^2018-12-03^03:16:17^False^False^3098^False^False
1070290780349210000,2,FALSE,rt @iscintech: windows  or cisco advanced malware protection: pick one via @theregister @shaundnichols windows,12/5/2018,12:16:21,FALSE,FALSE,3356,FALSE,FALSE,
1070291444445970000,1,FALSE,another new ccent!   congratulations to christopher johnson on his icnd pass!  success victory ccent,12/5/2018,12:19:00,FALSE,FALSE,5746,FALSE,FALSE,1069434562663464960^0^False^'cisco has released security updates to address a vulnerability in the web framework code of cisco prime license man'^2018-12-03^03:34:03^False^False^43^False^False
1070292298712470000,2,FALSE,rt @iscintech: windows  or cisco advanced malware protection: pick one via @theregister @shaundnichols windows,12/5/2018,12:22:23,FALSE,FALSE,554,FALSE,FALSE,
1070293499264880000,1,FALSE,rt @unifiedfx: wallboardfx for uccx awarded cisco compatibility certification join the launch event - ver   dec    @ am est to r,12/5/2018,12:27:09,None,FALSE,262,FALSE,FALSE,1069437571476930560^0^False^'sign up now and earn the  most important cisco certifications there are for one low price! join over  stude'^2018-12-03^03:46:00^False^False^15071^False^False
