"1131964456282525697^'rt : theverge: microsoft reveals xcloud can stream up to   games from the cloud'^2019-05-24^16:45:31^39"
"1131964461483347969^'happy friday azureinsiders!! if you are using azuremonitor classic alerts  your gonna want to read this! white down pointing backhand indexemoji modifier fitzpatrick type-heavy exclamation mark symbol[?]heavy exclamation mark symbol[?]'^2019-05-24^16:45:33^1665"
"1131964462217474048^'which do you like better  microsoft or apple? -- microsoft i hate all apple products'^2019-05-24^16:45:33^71"
"1131964470941630464^'rt : microsoft iot hackathon accelerates solutions across industries'^2019-05-24^16:45:35^743"
"1131964475244974080^'which do you like better  microsoft or apple? -- money'^2019-05-24^16:45:36^6868"
"1131964480731136001^'which do you like better  microsoft or apple? -- pau no seu cu'^2019-05-24^16:45:37^842"
"1131964484279525377^'which do you like better  microsoft or apple? -- both are good'^2019-05-24^16:45:38^118"
"1131964486145978368^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:45:39^2379"
"1131964491690840064^'which do you like better  microsoft or apple? -- '^2019-05-24^16:45:40^132"
"1131964497684520962^'microsoft drops new xcloud details  supports more than  games via'^2019-05-24^16:45:41^1521"
"1131964500733812737^'which do you like better  microsoft or apple? --'^2019-05-24^16:45:42^1234"
"1131964502482792449^'rt : congratulations! hopefully we can honour your jsf legacy in the right way! awesome job throughout the ye'^2019-05-24^16:45:42^5261"
"1131964510984638471^'rt : icymi: hands on with the skype for business microsoft teams network testing companion skypeb '^2019-05-24^16:45:44^767"
"1131964516005228545^'github - microsoft/attacksurfaceanalyzer: attack surface analyzer can help you analyze your operating system's security configuration for changes during software installation'^2019-05-24^16:45:46^2735"
"1131964532853600256^'/ it was classic innovator's dilemma he recounts at microsoft when he was in meetings with ballmer and he would say he doesn't care unless it's a billion dollar business in this framing smaller projects that have massive  unpredicted *growth* potential often get ignored'^2019-05-24^16:45:50^7979"
"1131964541007552512^'which do you like better  microsoft or apple? -- apple apple apple'^2019-05-24^16:45:52^3647"
"1131964541892538370^'which do you like better  microsoft or apple? -- neither  but i'll have to pick ms since that's what i use for work face with open mouth and cold sweat'^2019-05-24^16:45:52^239"
"1131964545981976578^'microsoft's project xcloud rollout hits  regions  capcom  paradox testing'^2019-05-24^16:45:53^5118"
"1131964558065754114^'rt : did you know that with azure cosmosdb  you can have your data expire automatically  without having to write any code'^2019-05-24^16:45:56^22"
"1131964560376848385^'rt : microsoft's new read my world app will improve your english literacy skills -'^2019-05-24^16:45:56^352"
"1131964575023112192^'""aiming to recruit  full-time engineers by the end of the year  and  engineers by the end of   is betting on african innovation in fields like fintech  agritech and offgrid energy and hopes to tap into them"" via'^2019-05-24^16:46:00^5171"
"1131964577560825857^' best it training certification courses ai analytics iot bi amazon aws tech ccna microsoft azure networking cybersecurity bitcoin cloud blockchain datascience bigdata cisco salesforce google ar vr daysofcode python sql'^2019-05-24^16:46:00^25592"
"1131964578311675909^'rt :  and french searchengine have partnered to create a more private online search experience  where q'^2019-05-24^16:46:01^6284"
"1131964582635876353^'rt : report - multiple new zeroday exploits may have been found in microsoft windowsheavy exclamation mark symbol[?] ht rt vulnerability bug'^2019-05-24^16:46:02^617"
"1131964592584888320^'will microsoft every do a disk to digital program? for my self i was hesitant on going digital and now it's all i do and have games on disk and dont want to have to pay full price for the digital version'^2019-05-24^16:46:04^156"
"1131964595252408320^'which do you like better  microsoft or apple? -- both :)'^2019-05-24^16:46:05^75"
"1131964595915100167^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:46:05^529"
"1131964596892381184^'the latest windowsphone design corner! thanks to microsoft windows'^2019-05-24^16:46:05^302"
"1131964603464855552^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^16:46:07^64"
"1131964606040203264^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:46:07^2354"
"1131964606556069889^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:46:07^616"
"1131964606681890816^'which do you like better  microsoft or apple? -- i'm forced to use apple products by my family but apple devices have access to this game called ghost trick--'^2019-05-24^16:46:07^266"
"1131964622746079232^'which do you like better  microsoft or apple? -- cum'^2019-05-24^16:46:11^28"
"1131964623060643840^'which do you like better  microsoft or apple? --'^2019-05-24^16:46:11^4366"
"1131964631247917057^'which do you like better  microsoft or apple? -- i've never used apple  so i think the choice is clear  haha'^2019-05-24^16:46:13^734"
"1131964633508646912^'rt : will microsoft every do a disk to digital program? for my self i was hesitant on going digital and now it's all i d'^2019-05-24^16:46:14^156"
"1131964642690031616^'rt : microsoft learning pathways: your customizable training solution to increase usage of microsoft'^2019-05-24^16:46:16^458"
"1131964643608616960^' microsoft project(r) fields  terms and definitions'^2019-05-24^16:46:16^1044"
"1131964654211796993^'which do you like better  microsoft or apple? -- mais uma vez  better'^2019-05-24^16:46:19^306"
"1131964655490854913^'rt : this is fucking gross'^2019-05-24^16:46:19^159"
"1131964655616888833^'rt :  best it training certification courses ai analytics iot bi amazon aws tech ccna '^2019-05-24^16:46:19^137"
"1131964659320274945^'microsoft said to halt new orders from huawei via'^2019-05-24^16:46:20^540"
"1131964659907596288^'rt : happy friday azureinsiders!! if you are using azuremonitor classic alerts  your gonna want to read this! white down pointing backhand indexemoji modifier fitzpatrick type-heavy exclamation mark symbol[?]heavy exclamation mark symbol[?] https:'^2019-05-24^16:46:20^4277"
"1131964667516116993^'which do you like better  microsoft or apple? -- apple smiling face with heart-shaped eyes'^2019-05-24^16:46:22^1258"
"1131964669491650562^'which do you like better  microsoft or apple? -- rn apple'^2019-05-24^16:46:22^3923"
"1131964672104488960^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-24^16:46:23^25"
"1131964683064434690^'rt : get your xbox live friends to play dayz this weekend - following our steam sale  dayz is now also % off on xbox one!'^2019-05-24^16:46:25^1761"
"1131964686826713089^'rt : job title: customer relations officer job overview: attract customers by giving information about the service and fulfil cu'^2019-05-24^16:46:26^3018"
"1131964688735064065^'which do you like better  microsoft or apple? -- '^2019-05-24^16:46:27^404"
"1131964689229811712^'oh so you're saying that microsoft is trying to make ""open source"" programmers start demanding money for their work? microsoft is trying to turn the hobbyist for-free programmers into a little bit for-profit programmers?'^2019-05-24^16:46:27^461"
"1131964692010885120^'rt : [announcing] the beta preview of microsoft learning pathways: your customizable training solution to increase usage of'^2019-05-24^16:46:28^458"
"1131964707622051841^'which do you like better  microsoft or apple? -- nokia'^2019-05-24^16:46:31^514"
"1131964729889566727^'rt : i'm old enough to remember when used to ask me to help promote their work here's my idea: your organization sh'^2019-05-24^16:46:37^2139"
"1131964731626065920^'i don't know how and survive'^2019-05-24^16:46:37^2080"
"1131964744104140800^'which do you like better  microsoft or apple? -- im allergic to apples'^2019-05-24^16:46:40^354"
"1131964749053333506^'rt : microshaft fanboys: leenux is a total joke  and not ready for prime time its buggy and made by ametures i want proffe'^2019-05-24^16:46:41^176"
"1131964749426487296^'important microsoft zero day announcements! cybersecurity zeroday'^2019-05-24^16:46:41^617"
"1131964753801297921^'which do you like better  microsoft or apple? -- is this some kind of joke curiouscat'^2019-05-24^16:46:42^104"
"1131964772931518470^'which do you like better  microsoft or apple? -- bold for u to assume i like either of them'^2019-05-24^16:46:47^191"
"1131964773900410881^'which do you like better  microsoft or apple? -- what's a microsoft? it sounds broke'^2019-05-24^16:46:47^223"
"1131964775112597504^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:46:47^2505"
"1131964785967243264^'rt :  best it training certification courses ai analytics iot bi amazon aws tech ccna '^2019-05-24^16:46:50^4957"
"1131964786269458432^'which do you like better  microsoft or apple? -- apple'^2019-05-24^16:46:50^311"
"1131964790816088068^'which do you like better  microsoft or apple? -- unless one of them hires me  fuck both of em'^2019-05-24^16:46:51^356"
"1131964791281586178^'which do you like better  microsoft or apple? -- i use apple products bc itunes so i guess apple lol'^2019-05-24^16:46:51^273"
"1131964798692990976^'which do you like better  microsoft or apple? --'^2019-05-24^16:46:53^1247"
"1131964802824364032^'rt : i recently had my th anniversary at work so i thought i'd share some of my best microsoft memories over the next year'^2019-05-24^16:46:54^663"
"1131964813209407489^'hands-on office and sharepoint trainings at our tec conference i am going to talk about migrations to modern workplace in south carolina'^2019-05-24^16:46:57^5068"
"1131964821388193792^'yoo my microsoft apps won't open pensive faceloudly crying facecrying face'^2019-05-24^16:46:58^41"
"1131964828342464513^'microsoft iot hackathon accelerates solutions across industries microsoft windows'^2019-05-24^16:47:00^1069"
"1131964835393150976^'rt ndbridge ""work in the cloud  hybrid  or on-prem with bridge operator console for microsoft office communications microsoftteams skypeb cisco'^2019-05-24^16:47:02^17"
"1131964839901851648^'rt : milky waythe preview of jupyter notebooks inside are now available for all apis  offering an easy way to collabor'^2019-05-24^16:47:03^4091"
"1131964852937875456^'rt : microsoft announces improvements to microsoft search in bing -'^2019-05-24^16:47:06^352"
"1131964855215382530^'yes and no yes  the connections between microsoft and nintendo do make it easier  but most modern systems can already handle crossplay with each other (minecraft) so while you are right  so am i in saying they chose these two systems because it would be the perfect focus group'^2019-05-24^16:47:07^4"
"1131964851474116608^' can play this game n i will check on my movies as i wait!'^2019-05-24^16:47:06^159"
"1131964857442623488^'which do you like better  microsoft or apple? -- apple duh'^2019-05-24^16:47:07^2562"
"1131964857840889857^'in my experience for last year or so  no  ""available"" deployments don't show notification with option to snooze  just sits in software center ""required"" deployments always have though if ""deadline/assignment sched"" date is in the future ref:'^2019-05-24^16:47:07^20"
"1131964863054528512^'which do you like better  microsoft or apple? -- neither'^2019-05-24^16:47:08^358"
"1131964868301430784^'like we talked about on platformers a couple weeks ago  microsoft is % entering a streaming race against google stadia  and i'm much more interested in what they have to say at e this year'^2019-05-24^16:47:10^910"
"1131964880628531201^'anticipating significant growth in ai opportunities  microsoft is investing heavily in ai training and certification microsoft ai'^2019-05-24^16:47:13^806"
"1131964884713922561^'which do you like better  microsoft or apple? --'^2019-05-24^16:47:14^15218"
"1131964905832308736^'if you are that upset  did you ask microsoft why they haven't disavowed gates' jab against skype estonia?'^2019-05-24^16:47:19^186"
"1131964909447786496^'which do you like better  microsoft or apple? -- youtube so i can stream me and you by exid and superhuman by nct'^2019-05-24^16:47:19^2527"
"1131964919476293632^'rt : microsoft defender atp for mac green apple now in public preview! if you didn't make it into the preview back in march now is your'^2019-05-24^16:47:22^348"
"1131964928129155072^'which do you like better  microsoft or apple? -- go home you're drunk'^2019-05-24^16:47:24^1672"
"1131964944612843520^'rt : bring to light from is now available for xbox one'^2019-05-24^16:47:28^582"
"1131964944587612160^'rt : an exciting day for customers looking for the ability to leverage azure public services that meet us fedramp high impact l'^2019-05-24^16:47:28^4584"
"1131972745036746758^'which do you like better  microsoft or apple? -- apple for phones nd stuff but microsoft for computers !'^2019-05-24^17:18:28^1303"
"1131972755161788417^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:18:30^1090"
"1131972759750434817^'what a huge load of bullshit these compagnies are they should all go boycotted at a global scale  let's who gets the award next time'^2019-05-24^17:18:31^3382"
"1131972783825727490^'which do you like better  microsoft or apple? --'^2019-05-24^17:18:37^114"
"1131972788183543810^'rt : ""by using the linux kernel itself  microsoft gets all of linux's features for free this is why wsl  will support docker'^2019-05-24^17:18:38^1748"
"1131972793841659904^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:18:39^239"
"1131972799529148416^'rt : microsoft  a *$ trillion company* which is betting its future on a cloud powered by open source software  is ""allowing"" peop'^2019-05-24^17:18:41^2543"
"1131972802658148352^'which do you like better  microsoft or apple? -- blink  blink microsoft? probably? hmm'^2019-05-24^17:18:41^213"
"1131972823596113920^'today's tip is brought to you by damn kids wait  shit  wrong sponsor we really meant a bottle of air  from the one and only microsoft billy mays now for the tip: tip of the day: what is a man? a miserable little pile of secrets but enough talkhave at you!'^2019-05-24^17:18:46^26"
"1131972823919022080^'i don't think you've been watching very closely for the last year and i have microsoft has been all about options and different ways to play'^2019-05-24^17:18:46^39"
"1131972824615272449^'rt : if you are managing o with sccm and target users with monthly channel updates  read this now'^2019-05-24^17:18:47^272"
"1131972824514539522^'given recent moves by microsoft and sony i'm putting my money on nintendo being top dog again in a couple of console generations'^2019-05-24^17:18:47^625"
"1131972827446431744^'which do you like better  microsoft or apple? -- microsoft definitely'^2019-05-24^17:18:47^1065"
"1131972829249986560^'which do you like better  microsoft or apple? -- i don't care for either  apple phones/computers are restrictive and overpriced and microsoft is pretty eh too microsoft made the xbox tho and that was my shit as a kid so they win'^2019-05-24^17:18:48^328"
"1131972831108055040^'microsoft discovers huawei driver allowing back door hack into laptops via'^2019-05-24^17:18:48^135"
"1131972836942336000^'which do you like better  microsoft or apple? -- uhmmmm not really suremaybe microsoft???'^2019-05-24^17:18:50^314"
"1131972844852776960^'you won't see corporate ceos giving up their overpaid salaries  entitlement perks&amp;parachute clauses to volunteer pick up a m go off to war  but happy to make a profit off troops&amp; war- not enough rich kids to fight even if they wanted-middle class&amp;poor always fight our wars'^2019-05-24^17:18:51^1718"
"1131972846182371328^'microsoft reveals xcloud can stream up to   games from the cloud'^2019-05-24^17:18:52^1069"
"1131972846522122240^'which do you like better  microsoft or apple? -- everyone keep streaming'^2019-05-24^17:18:52^706"
"1131972853287587840^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:18:53^263"
"1131972856588447750^'rt :  free places left for the microsoft teams virtual summit on june -th jointhe mtvs ht'^2019-05-24^17:18:54^2461"
"1131972882899324929^'abstracting the microsoft outlook design process'^2019-05-24^17:19:00^2325"
"1131972884945965056^'microsoft for startups is on tour! visit reactorsydney to learn how to build your business using machine learning  artificial intelligence  cloud infrastructure services more join us on may  in sydney sign up here &gt;&gt;'^2019-05-24^17:19:01^6886"
"1131972889434042368^'which do you like better  microsoft or apple? -- xiaomi'^2019-05-24^17:19:02^168"
"1131972889819930624^'simplified ios device management with microsoft's intune for education via'^2019-05-24^17:19:02^1069"
"1131972890146983936^'steelseries arctis x vs lucidsound lsx: which headset should you buy? microsoft'^2019-05-24^17:19:02^497"
"1131972890923077633^'rt : get a list of security patches installed in the last  days powershell'^2019-05-24^17:19:02^367"
"1131972894362234884^'microsoft edge dev channel updated with dark mode  built-in translator microsoft'^2019-05-24^17:19:03^497"
"1131972895348056064^'rt : microsoft cuts ties with huawei'^2019-05-24^17:19:03^1511"
"1131972893905080321^'microsoft returns to mac browser market after  years with 'chromium-ed' edge'^2019-05-24^17:19:03^154"
"1131972905078796288^'which do you like better  microsoft or apple? -- bah apple'^2019-05-24^17:19:06^436"
"1131972909151457290^'which do you like better  microsoft or apple? -- apple de fato'^2019-05-24^17:19:07^375"
"1131972911244500993^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:19:07^871"
"1131972912116830214^'which do you like better  microsoft or apple? -- i'm a sheeple for apple unfortunately'^2019-05-24^17:19:07^1703"
"1131972912179818498^'microsoft updates xbox app for android and ios with improved messaging'^2019-05-24^17:19:07^6"
"1131972913014464518^'which do you like better  microsoft or apple? -- probably microsoft because that's what i grew up with'^2019-05-24^17:19:08^221"
"1131972917586272257^'rt : a productive meeting today with microsoft's president  bebest will continue the discussion about online safety for ou'^2019-05-24^17:19:09^249"
"1131972921654677507^'which do you like better  microsoft or apple? -- n sei nunca usei'^2019-05-24^17:19:10^1927"
"1131972928101343232^'rt : this article shows you how to perform the most common operation of using ssl certificates: requesting certificates from'^2019-05-24^17:19:11^169"
"1131972941896441856^'rt : i tweeted last week about a bitlocker bug in windows  the fix was released on the st of may please update your'^2019-05-24^17:19:15^3938"
"1131972949232238598^'which do you like better  microsoft or apple? -- ahaam'^2019-05-24^17:19:16^478"
"1131972951547555840^'microsoft is putting the sexy into unsexy software via'^2019-05-24^17:19:17^754"
"1131972970434519041^'rt : last fall we announced project xcloud  our game-streaming technology   corporate vice president - gaming'^2019-05-24^17:19:21^1098"
"1131972971411722246^'which do you like better  microsoft or apple? -- linux'^2019-05-24^17:19:22^64"
"1131972981062819842^'rt : which do you like better  microsoft or apple? -- everyone keep streaming'^2019-05-24^17:19:24^23663"
"1131972987450736642^'microsoft pls'^2019-05-24^17:19:25^3763"
"1131972990051192833^'microsoft discovers huawei driver allowing back door hack into laptops via'^2019-05-24^17:19:26^10"
"1131972999546978310^'but even after this poor peasant sony had to beg microsoft for streaming rolling on the floor laughingrolling on the floor laughing'^2019-05-24^17:19:28^5"
"1131973004072751104^'which do you like better  microsoft or apple? -- curiouscat'^2019-05-24^17:19:29^1208"
"1131973006262251520^'rt : what'^2019-05-24^17:19:30^6"
"1131973021407875072^'which do you like better  microsoft or apple? -- fuck apple'^2019-05-24^17:19:34^352"
"1131973033932066816^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-24^17:19:36^171"
"1131973048616345605^'rt : new browser extensions for integrating microsoft's hardware-based isolation windows security browser'^2019-05-24^17:19:40^3938"
"1131973063690600449^'y'all i'm gonna say it but as it is anger t-shirt's are so ugly i can't   literally looks like microsoft paint'^2019-05-24^17:19:44^286"
"1131973076084772869^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:19:47^343"
"1131973076600741888^'rt : turns out microsoft research were the real zero-knowledge wizards all along impressive work - zksnarks with no trusted set'^2019-05-24^17:19:47^177"
"1131973077288595457^'which do you like better  microsoft or apple? -- qpple'^2019-05-24^17:19:47^164"
"1131973078878236672^'which do you like better  microsoft or apple? -- i wish there was an better alternative for both lol'^2019-05-24^17:19:47^38"
"1131973089909248001^'which do you like better  microsoft or apple? --'^2019-05-24^17:19:50^1260"
"1131973092484571136^'which do you like better  microsoft or apple? -- ""why would i care about a texture if it's so small? i'd prefer a tasty  juicy apple over that any day!""'^2019-05-24^17:19:50^533"
"1131973099417743360^'rt : save the date: windows  and windows virtual desktop events windows'^2019-05-24^17:19:52^2591"
"1131973103486164992^'microsoft signs  year ppa for mw in netherlands'^2019-05-24^17:19:53^19011"
"1131973118304628738^'rt :  of our goetz girls participated in the women in tech event thanks to gladstone grants and microsoft! how inspiring and'^2019-05-24^17:19:57^200"
"1131973131021668352^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^17:20:00^36"
"1131973134142148608^'assign licenses to users in office  for business | microsoft docs'^2019-05-24^17:20:00^0"
"1131973138558988288^'rt please: new exam dump: mb- - microsoft dynamics  for sales in vcex examdumps  braindumps'^2019-05-24^17:20:01^1442"
"1131973139896909825^'mb-: microsoft dynamics  for sales in vcex please rt examdumps  braindumps'^2019-05-24^17:20:02^2551"
"1131973141398458368^'please rt: mb-: microsoft dynamics  for sales in vcex examdumps  braindumps'^2019-05-24^17:20:02^1442"
"1131973145756360704^'everybody didn't bat an eye tho when microsoft named their console ""xbox one"" face with tears of joy'^2019-05-24^17:20:03^1067"
"1131973137271103488^'that is pure disgusting and i thought the windows  was your ultimate insult to your captive users'^2019-05-24^17:20:01^3924"
"1131973162395144197^'which do you like better  microsoft or apple? -- wow these randomly generated questions of the day get dumber and dumber i swear uhh they're both good but apple has a good interface so i don't have to think about things when i bur'^2019-05-24^17:20:07^241"
"1131973168107806721^'iam platform curated tweet microsoft ai 'distills' knowledge with new nlp approach - enterpriseai -'^2019-05-24^17:20:08^12418"
"1131973176706117634^'simplified ios device management with microsoft's intune for education'^2019-05-24^17:20:11^930"
"1131973184859717632^'even companies like google and microsoft can't grow their companies without hb bill gates became the richest man who is spending the money for the poor and the needy'^2019-05-24^17:20:12^9"
"1131973185128128512^'rt : our partnership with will help provide broadband access to rural veterans  bringing them more opportuniti'^2019-05-24^17:20:13^879352"
"1131973185187008512^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:20:13^756"
"1131973186906710016^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:20:13^232"
"1131973189423075329^'rt : ""please do not break us up""'^2019-05-24^17:20:14^49600"
"1131973204711550977^'huawei idiot: ""huawei has placed backdoors in its own equipment!"" cisco  google  microsoft  dell  ibm and hp:'^2019-05-24^17:20:17^59"
"1131973214769430529^'microsoft (msft) to bring moderation features to xbox live may   :pm wallst'^2019-05-24^17:20:20^102994"
"1131973216325517312^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:20:20^101"
"1131973220788264962^'which do you like better  microsoft or apple? -- apple is good but i have samsung rip posez vos messages les loulous'^2019-05-24^17:20:21^7"
"1131973225850785792^'which do you like better  microsoft or apple? --'^2019-05-24^17:20:22^1037"
"1131973229801824256^'rt : last fall we announced project xcloud  our game-streaming technology   corporate vice president - gaming'^2019-05-24^17:20:23^72"
"1131973230347149315^'which do you like better  microsoft or apple? -- edgar the virus hunter'^2019-05-24^17:20:23^549"
"1131973232331034625^'which do you like better  microsoft or apple? -- apple has me in its clutches'^2019-05-24^17:20:24^1253"
"1131973236936368128^'which do you like better  microsoft or apple? -- x'^2019-05-24^17:20:25^1445"
"1131973253373812736^'rt : which do you like better  microsoft or apple? -- estabilidade emocional'^2019-05-24^17:20:29^323"
"1131973255512899585^'rt : hey there power bi lovers! did we get it right? did we miss anything big? we'd really love your feedback'^2019-05-24^17:20:29^86"
"1131973256632602624^'rt : i root for ai :d stinnerit microsoft machinelearning'^2019-05-24^17:20:30^9234"
"1131973264861827072^'rt : turns out microsoft research were the real zero-knowledge wizards all along impressive work - zksnarks with no trusted set'^2019-05-24^17:20:32^3573"
"1131973269819518976^'rt : microsoft warns wormable windows bug could lead to another wannacry company takes the unusual step of patching win '^2019-05-24^17:20:33^7203"
"1131973270146732033^'rt : microsoft kicks off the rollout of the windows  may update/'^2019-05-24^17:20:33^740"
"1131973278560608256^'microsoft: someone is using ur account maybe me: oh ok let's change my password and check the people that used it microsoft: ok we changed your password microsoft: also please change your password because someone else might be using your account'^2019-05-24^17:20:35^376"
"1131973282603982848^'new post from windows central - news  forums  reviews  help for windows  and all things microsoft:""free-to-play brawler 'brawlhalla' gets cross-play between xbox and switch'^2019-05-24^17:20:36^189"
"1131973289239298048^'which do you like better  microsoft or apple? -- i have an iphone and a macbook so perhaps apple?? i don't have much experience with other types of devices so shrugemoji modifier fitzpatrick type-zero width joinerfemale sign[?]'^2019-05-24^17:20:37^233"
"1131973292661837826^'microsoft's electionguard a trojan horse for a military-industrial takeover of us elections'^2019-05-24^17:20:38^553"
"1131973295891472385^'which do you like better  microsoft or apple? -- microsoft for pcs and apple for my phone'^2019-05-24^17:20:39^515"
"1131973303466418177^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:20:41^1344"
"1131973324723183617^'rt : a year ago  paid $m to buy eyes today  github launched 'sponsors ' a new tool that lets users back ope'^2019-05-24^17:20:46^59"
"1131973329877909506^'which do you like better  microsoft or apple? --'^2019-05-24^17:20:47^693"
"1131973330729349121^'rt : today's news: azuread now keeps all personally identifiable identity (pii) attributes within datacenters in europe bi'^2019-05-24^17:20:47^86"
"1131973333954846725^'which do you like better  microsoft or apple? -- -'^2019-05-24^17:20:48^638"
"1131973360907243521^'sony and microsoft game sites knew ddos attacks were coming  but couldn't stop them'^2019-05-24^17:20:54^17"
"1131973367655829505^'microsoft patent hints at surface pro  with usb-c and new type cover via'^2019-05-24^17:20:56^417"
"1131973370336227329^'which do you like better  microsoft or apple? -- microsoft i despise apple &gt;&gt;'^2019-05-24^17:20:57^169"
"1131973376262713344^'which do you like better  microsoft or apple? -- microsoft hehe'^2019-05-24^17:20:58^847"
"1131973386417135616^'introducing role-based microsoft azure certification shakeup'^2019-05-24^17:21:01^5175"
"1131973396688965633^'which do you like better  microsoft or apple? -- apple cause apples taste good'^2019-05-24^17:21:03^612"
"1131973395674030080^'do you need to automate your expense approvals but find it hard to implement a large-scale solution because of your budget? luckily  the latest version of microsoft dynamics sl  has you covered! read more: apautomation msdynerp dynamicssl solomon'^2019-05-24^17:21:03^356"
"1131973412035977217^'rt : me: *downloads pdf on chrome* microsoft edge:'^2019-05-24^17:21:07^272"
"1131973411876552704^'which do you like better  microsoft or apple? -- apple all the way'^2019-05-24^17:21:07^935"
"1131973413168242688^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-24^17:21:07^854"
"1131973413587677184^'rt : lbcc is offering free computer softer non credit courses and programs! earn certificates of completion in microsoft outlo'^2019-05-24^17:21:07^147"
"1131973420261027846^'which do you like better  microsoft or apple? -- bah apple'^2019-05-24^17:21:09^504"
"1131973422190403585^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:21:09^25"
"1131973432776765440^'which do you like better  microsoft or apple? -- a natureza'^2019-05-24^17:21:12^705"
"1131973435863830528^'microsoft launcher  beta (android +) apk download for android apk latest download android'^2019-05-24^17:21:12^540"
"1131973442427858945^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^17:21:14^415"
"1131973442788646914^'which do you like better  microsoft or apple? -- a pronto'^2019-05-24^17:21:14^875"
"1131973445972090882^'which do you like better  microsoft or apple? -- microsoft new moon with face'^2019-05-24^17:21:15^2544"
"1131973446928347136^'rt shelleymckin: our partnership with deptvetaffairs will help provide broadband access to rural veterans  bringing them more opportunities to learn  work  communicate airband'^2019-05-24^17:21:15^397"
"1131973451793784833^'rt shelleymckin: our partnership with deptvetaffairs will help provide broadband access to rural veterans  bringing them more opportunities to learn  work  communicate airband'^2019-05-24^17:21:16^92"
"1131973452968206338^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:21:16^3410"
"1131973454880813058^'rt : question of the day: do you have a detailed list of capabilities that are included in the azure security center standar'^2019-05-24^17:21:17^984"
"1131973467321131009^'which do you like better  microsoft or apple? -- ?'^2019-05-24^17:21:20^1777"
"1131973488485568512^'[microsoft store] bundle: minion masters + accursed army pack ($/% off) gamedeals discount dealalert'^2019-05-24^17:21:25^0"
"1131973495825620992^'- by   i wanted to establish my own tech firm that would eclipse microsoft by   but the pests of your iranian  pakistani  islamic and jewish baboons wouldn't let me study they'd shoot at me  ram into me  and beat me to pulp'^2019-05-24^17:21:27^0"
"1131973511554187265^'which do you like better  microsoft or apple? -- i really don't care'^2019-05-24^17:21:30^1097"
"1131973514615857152^'i'll just leave this here'^2019-05-24^17:21:31^3829"
"1131973528650174466^'which do you like better  microsoft or apple? -- apple for sure'^2019-05-24^17:21:34^199"
"1131973530139144193^'icymi microsoft spearheads service mesh interoperability push breakingnews cloud cloudnative containers istio kubernetes linkerd monitoring multi-cloud telemetry'^2019-05-24^17:21:35^52466"
"1131973534388035584^'this could be a plot: when microsoft bought minecraft they got back more than they bargained for meanwhile  king kev has joined the server by another name and is rallying in the city of the ironside kingdom to get revenge on president stan'^2019-05-24^17:21:36^0"
"1131973540503314435^'microsoft disponibiliza o windows  sdk preview build '^2019-05-24^17:21:37^444"
"1131973543288291328^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:21:38^221"
"1131973565190770689^'join this exclusive bi datastorytelling mastery facebook group! connect with like minded individuals and alliterate your bi journey'^2019-05-24^17:21:43^1578"
"1131973566411489281^'which do you like better  microsoft or apple? -- fe'^2019-05-24^17:21:43^2608"
"1131973568131153920^'microsoft rolls out support for tough federal security standards to all us azure regions ahead of jedi contract decision via'^2019-05-24^17:21:44^20932"
"1131973569083269125^'which do you like better  microsoft or apple? -- even though it did me bad recently but apple all the way'^2019-05-24^17:21:44^1047"
"1131973577102823425^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:21:46^2559"
"1131973578394611712^'which do you like better  microsoft or apple? -- apple hands down'^2019-05-24^17:21:46^1236"
"1131973579195723776^'which do you like better  microsoft or apple? -- microsoft just microsoft'^2019-05-24^17:21:46^231"
"1131973579241873410^'which do you like better  microsoft or apple? -- apple for phones microsoft for computers'^2019-05-24^17:21:47^2147"
"1131973585638174721^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:21:48^99"
